iso_code,location,year_mon,Year,Month_num,monthly_new_cases_per_million,monthly_new_cases
GRC,Greece,Jan 2022,2022,1,70281.3642636687,729870
GRC,Greece,Feb 2022,2022,2,46311.24667452161,480941
GRC,Greece,Mar 2022,2022,3,58619.801767400044,608765
GRC,Greece,Apr 2022,2022,4,28261.318374281607,293493
GRC,Greece,May 2022,2022,5,12451.357596342099,129307
GRC,Greece,Jun 2022,2022,6,21499.624649926838,223273
GRC,Greece,Jul 2022,2022,7,64797.574803283045,672921
GRC,Greece,Aug 2022,2022,8,39807.90704105894,413404
GRC,Greece,Sep 2022,2022,9,15153.146296398296,157365
GRC,Greece,Oct 2022,2022,10,20703.763091513392,215008
GRC,Greece,Nov 2022,2022,11,5169.970607527878,53690
HUN,Hungary,Mar 2020,2020,3,49.36139200730709,492
HUN,Hungary,Apr 2020,2020,4,229.04889827780914,2283
HUN,Hungary,May 2020,2020,5,110.46116382122989,1101
HUN,Hungary,Jun 2020,2020,6,27.99152107731439,279
HUN,Hungary,Jul 2020,2020,7,35.11481138731195,350
HUN,Hungary,Aug 2020,2020,8,163.93600516247923,1634
HUN,Hungary,Sep 2020,2020,9,2038.8662771798674,20322
HUN,Hungary,Oct 2020,2020,10,4902.027669668749,48860
HUN,Hungary,Nov 2020,2020,11,14226.615341520635,141801
HUN,Hungary,Dec 2020,2020,12,10573.772004947376,105392
HUN,Hungary,Jan 2021,2021,1,4521.985082425499,45072
HUN,Hungary,Feb 2021,2021,2,6121.314249068755,61013
HUN,Hungary,Mar 2021,2021,3,22456.82483447881,223834
HUN,Hungary,Apr 2021,2021,4,12733.13224920199,126915
HUN,Hungary,May 2021,2021,5,2527.263139561109,25190
HUN,Hungary,Jun 2021,2021,6,360.1776368012855,3590
HUN,Hungary,Jul 2021,2021,7,136.74710834544626,1363
HUN,Hungary,Aug 2021,2021,8,285.5335805951138,2846
HUN,Hungary,Sep 2021,2021,9,1040.2010413247153,10368
HUN,Hungary,Oct 2021,2021,10,4084.755516637197,40714
HUN,Hungary,Nov 2021,2021,11,24047.52579032404,239689
HUN,Hungary,Dec 2021,2021,12,15380.989683870383,153307
HUN,Hungary,Jan 2022,2022,1,29796.422382622222,296990
HUN,Hungary,Feb 2022,2022,2,23490.70520975381,234139
HUN,Hungary,Mar 2022,2022,3,6453.801348890332,64327
HUN,Hungary,Apr 2022,2022,4,4930.721486973809,49146
HUN,Hungary,May 2022,2022,5,1681.497825289567,16760
HUN,Hungary,Jun 2022,2022,6,1038.1944806740119,10348
HUN,Hungary,Jul 2022,2022,7,3747.8539833840728,37356
HUN,Hungary,Aug 2022,2022,8,8333.848350567014,83066
HUN,Hungary,Sep 2022,2022,9,4574.4566434413955,45595
HUN,Hungary,Oct 2022,2022,10,4752.639229223871,47371
HUN,Hungary,Nov 2022,2022,11,0,0
ISL,Iceland,Feb 2020,2020,2,2.6816625234980678,1
ISL,Iceland,Mar 2020,2020,3,3041.005301646809,1134
ISL,Iceland,Apr 2020,2020,4,1775.260590555721,662
ISL,Iceland,May 2020,2020,5,24.13496271148261,9
ISL,Iceland,Jun 2020,2020,6,48.26992542296522,18
ISL,Iceland,Jul 2020,2020,7,163.58141393338212,61
ISL,Iceland,Aug 2020,2020,8,595.329080216571,222
ISL,Iceland,Sep 2020,2020,9,1665.3124270923001,621
ISL,Iceland,Oct 2020,2020,10,5730.712812715371,2137
ISL,Iceland,Nov 2020,2020,11,1413.2361498834816,527
ISL,Iceland,Dec 2020,2020,12,970.7618335063005,362
ISL,Iceland,Jan 2021,2021,1,665.0523058275209,248
ISL,Iceland,Feb 2021,2021,2,128.71980112790726,48
ISL,Iceland,Mar 2021,2021,3,418.3393536656986,156
ISL,Iceland,Apr 2021,2021,4,716.003893773984,267
ISL,Iceland,May 2021,2021,5,278.892902443799,104
ISL,Iceland,Jun 2021,2021,6,195.76136421535895,73
ISL,Iceland,Jul 2021,2021,7,3512.977905782469,1310
ISL,Iceland,Aug 2021,2021,8,7589.104941499532,2830
ISL,Iceland,Sep 2021,2021,9,2713.8424737800447,1012
ISL,Iceland,Oct 2021,2021,10,4534.691327235232,1691
ISL,Iceland,Nov 2021,2021,11,11804.678428438496,4402
ISL,Iceland,Dec 2021,2021,12,24577.437027859793,9165
ISL,Iceland,Jan 2022,2022,1,108913.04172935053,40614
ISL,Iceland,Feb 2022,2022,2,166721.64074839838,62171
ISL,Iceland,Mar 2022,2022,3,138231.6580987549,51547
ISL,Iceland,Apr 2022,2022,4,11962.896517324882,4461
ISL,Iceland,May 2022,2022,5,7272.6687637267605,2712
ISL,Iceland,Jun 2022,2022,6,15274.749733844994,5696
ISL,Iceland,Jul 2022,2022,7,21909.182816979213,8170
ISL,Iceland,Aug 2022,2022,8,6865.056060155054,2560
ISL,Iceland,Sep 2022,2022,9,2467.1295216182225,920
ISL,Iceland,Oct 2022,2022,10,1928.1153543951107,719
ISL,Iceland,Nov 2022,2022,11,576.5574425520846,215
IRL,Ireland,Feb 2020,2020,2,0.19907993218541192,1
IRL,Ireland,Mar 2020,2020,3,643.824500687622,3234
IRL,Ireland,Apr 2020,2020,4,3459.4119815859026,17377
IRL,Ireland,May 2020,2020,5,871.5719431077333,4378
IRL,Ireland,Jun 2020,2020,6,96.15560724555395,483
IRL,Ireland,Jul 2020,2020,7,117.85531985376385,592
IRL,Ireland,Aug 2020,2020,8,546.6734937811411,2746
IRL,Ireland,Sep 2020,2020,9,1462.043021969665,7344
IRL,Ireland,Oct 2020,2020,10,5036.921364223106,25301
IRL,Ireland,Nov 2020,2020,11,2207.398288071847,11088
IRL,Ireland,Dec 2020,2020,12,3829.302495586398,19235
IRL,Ireland,Jan 2021,2021,1,20857.206335201234,104768
IRL,Ireland,Feb 2021,2021,2,4587.7970372128175,23045
IRL,Ireland,Mar 2021,2021,3,3237.4378571991683,16262
IRL,Ireland,Apr 2021,2021,4,2591.224397325321,13016
IRL,Ireland,May 2021,2021,5,2622.479946678431,13173
IRL,Ireland,Jun 2021,2021,6,1968.502369449353,9888
IRL,Ireland,Jul 2021,2021,7,5786.855468765553,29068
IRL,Ireland,Aug 2021,2021,8,10246.843189515335,51471
IRL,Ireland,Sep 2021,2021,9,8036.458702460707,40368
IRL,Ireland,Oct 2021,2021,10,11081.187185304398,55662
IRL,Ireland,Nov 2021,2021,11,24789.632235659676,124521
IRL,Ireland,Dec 2021,2021,12,43487.81670631012,218444
IRL,Ireland,Jan 2022,2022,1,78526.88017060354,394449
IRL,Ireland,Feb 2022,2022,2,24476.081342467653,122946
IRL,Ireland,Mar 2022,2022,3,31654.30645727705,159003
IRL,Ireland,Apr 2022,2022,4,11484.324047979857,57687
IRL,Ireland,May 2022,2022,5,8863.038580894538,44520
IRL,Ireland,Jun 2022,2022,6,7760.533916451727,38982
IRL,Ireland,Jul 2022,2022,7,8670.32920653906,43552
IRL,Ireland,Aug 2022,2022,8,2546.2323326514183,12790
IRL,Ireland,Sep 2022,2022,9,1333.2383058457035,6697
IRL,Ireland,Oct 2022,2022,10,1725.2266923187797,8666
IRL,Ireland,Nov 2022,2022,11,267.96158872156445,1346
ITA,Italy,Jan 2020,2020,1,0.03387678930425747,2
ITA,Italy,Feb 2020,2020,2,19.07263237829696,1126
ITA,Italy,Mar 2020,2020,3,1772.840137870402,104664
ITA,Italy,Apr 2020,2020,4,1688.2667333723232,99671
ITA,Italy,May 2020,2020,5,466.3817583517126,27534
ITA,Italy,Jun 2020,2020,6,130.916852266303,7729
ITA,Italy,Jul 2020,2020,7,117.87428838416388,6959
ITA,Italy,Aug 2020,2020,8,367.1735808741946,21677
ITA,Italy,Sep 2020,2020,9,773.1869006857204,45647
ITA,Italy,Oct 2020,2020,10,6175.213599931922,364569
ITA,Italy,Nov 2020,2020,11,15619.300230199558,922124
ITA,Italy,Dec 2020,2020,12,8564.255596852114,505612
ITA,Italy,Jan 2021,2021,1,7552.254269966031,445866
ITA,Italy,Feb 2021,2021,2,6305.029456545836,372233
ITA,Italy,Mar 2021,2021,3,11173.141017962287,659634
ITA,Italy,Apr 2021,2021,4,7414.850012547962,437754
ITA,Italy,May 2021,2021,5,3305.832607466661,195168
ITA,Italy,Jun 2021,2021,6,712.9031541187942,42088
ITA,Italy,Jul 2021,2021,7,1526.4711876551896,90119
ITA,Italy,Aug 2021,2021,8,3217.668263302331,189963
ITA,Italy,Sep 2021,2021,9,2242.033669734368,132364
ITA,Italy,Oct 2021,2021,10,1687.2334912985434,99610
ITA,Italy,Nov 2021,2021,11,4346.087176632495,256582
ITA,Italy,Dec 2021,2021,12,18583.722555057913,1097136
ITA,Italy,Jan 2022,2022,1,82277.11715027364,4857433
ITA,Italy,Feb 2022,2022,2,30484.36762332913,1799720
ITA,Italy,Mar 2022,2022,3,31497.24974673712,1859518
ITA,Italy,Apr 2022,2022,4,30842.20814875,1820846
ITA,Italy,May 2022,2022,5,16230.539139616276,958210
ITA,Italy,Jun 2022,2022,6,18661.046326644882,1101701
ITA,Italy,Jul 2022,2022,7,42632.48263746795,2516914
ITA,Italy,Aug 2022,2022,8,14020.451282195823,827732
ITA,Italy,Sep 2022,2022,9,10154.923300238872,599521
ITA,Italy,Oct 2022,2022,10,18018.13261922868,1063745
ITA,Italy,Nov 2022,2022,11,1879.9585456504642,110988
OWID_KOS,Kosovo,Mar 2020,2020,3,59.479887661570665,106
OWID_KOS,Kosovo,Apr 2020,2020,4,388.8637938629101,693
OWID_KOS,Kosovo,May 2020,2020,5,152.06650524797783,271
OWID_KOS,Kosovo,Jun 2020,2020,6,970.195526102412,1729
OWID_KOS,Kosovo,Jul 2020,2020,7,3103.615647699503,5531
OWID_KOS,Kosovo,Aug 2020,2020,8,2875.235324319699,5124
OWID_KOS,Kosovo,Sep 2020,2020,9,1215.4097799524723,2166
OWID_KOS,Kosovo,Oct 2020,2020,10,2080.6738061236224,3708
OWID_KOS,Kosovo,Nov 2020,2020,11,11373.003425704852,20268
OWID_KOS,Kosovo,Dec 2020,2020,12,6479.9409690171515,11548
OWID_KOS,Kosovo,Jan 2021,2021,1,5091.702836236719,9074
OWID_KOS,Kosovo,Feb 2021,2021,2,4619.791652053879,8233
OWID_KOS,Kosovo,Mar 2021,2021,3,11632.245954946791,20730
OWID_KOS,Kosovo,Apr 2021,2021,4,8112.271093616293,14457
OWID_KOS,Kosovo,May 2021,2021,5,1887.6447367313558,3364
OWID_KOS,Kosovo,Jun 2021,2021,6,424.2150478504474,756
OWID_KOS,Kosovo,Jul 2021,2021,7,340.6065265148433,607
OWID_KOS,Kosovo,Aug 2021,2021,8,20549.178925041313,36621
OWID_KOS,Kosovo,Sep 2021,2021,9,8465.222502475992,15086
OWID_KOS,Kosovo,Oct 2021,2021,10,387.18040081588447,690
OWID_KOS,Kosovo,Nov 2021,2021,11,184.61210415713913,329
OWID_KOS,Kosovo,Dec 2021,2021,12,220.5244891603516,393
OWID_KOS,Kosovo,Jan 2022,2022,1,24944.51817082512,44454
OWID_KOS,Kosovo,Feb 2022,2022,2,11396.57092836321,20310
OWID_KOS,Kosovo,Mar 2022,2022,3,686.2632321707634,1223
OWID_KOS,Kosovo,Apr 2022,2022,4,337.80087143646733,602
OWID_KOS,Kosovo,May 2022,2022,5,160.48347048310575,286
OWID_KOS,Kosovo,Jun 2022,2022,6,471.35005316716376,840
OWID_KOS,Kosovo,Jul 2022,2022,7,14045.670453365805,25031
OWID_KOS,Kosovo,Aug 2022,2022,8,9677.265496334412,17246
OWID_KOS,Kosovo,Sep 2022,2022,9,331.6284302640402,591
OWID_KOS,Kosovo,Oct 2022,2022,10,52.74631547346833,94
OWID_KOS,Kosovo,Nov 2022,2022,11,10.661489297828703,19
LVA,Latvia,Jan 2020,2020,1,0,0
LVA,Latvia,Feb 2020,2020,2,0,0
LVA,Latvia,Mar 2020,2020,3,215.05910883395816,398
LVA,Latvia,Apr 2020,2020,4,248.5607790543235,460
LVA,Latvia,May 2020,2020,5,112.39270009412888,208
LVA,Latvia,Jun 2020,2020,6,28.09817502353222,52
LVA,Latvia,Jul 2020,2020,7,61.05949572421425,113
LVA,Latvia,Aug 2020,2020,8,89.15767074774648,165
LVA,Latvia,Sep 2020,2020,9,231.2695944244575,428
LVA,Latvia,Oct 2020,2020,10,2199.22254511108,4070
LVA,Latvia,Nov 2020,2020,11,6041.647979579111,11181
LVA,Latvia,Dec 2020,2020,12,12875.988704533642,23829
LVA,Latvia,Jan 2021,2021,1,13690.835780216074,25337
LVA,Latvia,Feb 2021,2021,2,10777.271170083657,19945
LVA,Latvia,Mar 2021,2021,3,8741.234179916937,16177
LVA,Latvia,Apr 2021,2021,4,8750.960471271237,16195
LVA,Latvia,May 2021,2021,5,7911.25731768337,14641
LVA,Latvia,Jun 2021,2021,6,2285.6784682604093,4230
LVA,Latvia,Jul 2021,2021,7,774.8612112258693,1434
LVA,Latvia,Aug 2021,2021,8,2039.2790872848193,3774
LVA,Latvia,Sep 2021,2021,9,8458.631381122565,15654
LVA,Latvia,Oct 2021,2021,10,32879.18757369017,60848
LVA,Latvia,Nov 2021,2021,11,18652.86541946793,34520
LVA,Latvia,Dec 2021,2021,12,12436.144195511424,23015
LVA,Latvia,Jan 2022,2022,1,62729.17574003568,116090
LVA,Latvia,Feb 2022,2022,2,140683.23954666837,260356
LVA,Latvia,Mar 2022,2022,3,78769.4512318348,145775
LVA,Latvia,Apr 2022,2022,4,12491.800196038806,23118
LVA,Latvia,May 2022,2022,5,3566.847179429542,6601
LVA,Latvia,Jun 2022,2022,6,3881.3305998852297,7183
LVA,Latvia,Jul 2022,2022,7,14009.641996829228,25927
LVA,Latvia,Aug 2022,2022,8,20213.935181833018,37409
LVA,Latvia,Sep 2022,2022,9,16816.21740206435,31121
LVA,Latvia,Oct 2022,2022,10,11803.935257481951,21845
LVA,Latvia,Nov 2022,2022,11,1151.4848264451377,2131
LTU,Lithuania,Mar 2020,2020,3,128.36092911494958,353
LTU,Lithuania,Apr 2020,2020,4,348.3562892128093,958
LTU,Lithuania,May 2020,2020,5,107.27046484110517,295
LTU,Lithuania,Jun 2020,2020,6,51.63527460148113,142
LTU,Lithuania,Jul 2020,2020,7,97.45249009293622,268
LTU,Lithuania,Aug 2020,2020,8,308.7207615257569,849
LTU,Lithuania,Sep 2020,2020,9,688.7127471493328,1894
LTU,Lithuania,Oct 2020,2020,10,3978.0979164803075,10940
LTU,Lithuania,Nov 2020,2020,11,17017.4592681318,46799
LTU,Lithuania,Dec 2020,2020,12,30019.00323556812,82554
LTU,Lithuania,Jan 2021,2021,1,14325.516043661624,39396
LTU,Lithuania,Feb 2021,2021,2,5350.796237752076,14715
LTU,Lithuania,Mar 2021,2021,3,6166.415399238853,16958
LTU,Lithuania,Apr 2021,2021,4,11395.032395680382,31337
LTU,Lithuania,May 2021,2021,5,9927.063356481936,27300
LTU,Lithuania,Jun 2021,2021,6,1598.5117404796554,4396
LTU,Lithuania,Jul 2021,2021,7,1470.5144400590823,4044
LTU,Lithuania,Aug 2021,2021,8,5913.693456647096,16263
LTU,Lithuania,Sep 2021,2021,9,12033.200754311365,33092
LTU,Lithuania,Oct 2021,2021,10,28456.127107137378,78256
LTU,Lithuania,Nov 2021,2021,11,22875.153905844894,62908
LTU,Lithuania,Dec 2021,2021,12,18439.611091838793,50710
LTU,Lithuania,Jan 2022,2022,1,65718.9775633823,180731
LTU,Lithuania,Feb 2022,2022,2,94803.4550544025,260715
LTU,Lithuania,Mar 2022,2022,3,52700.70667600466,144930
LTU,Lithuania,Apr 2022,2022,4,14250.60853262004,39190
LTU,Lithuania,May 2022,2022,5,1919.9595063085942,5280
LTU,Lithuania,Jun 2022,2022,6,2266.1340233551437,6232
LTU,Lithuania,Jul 2022,2022,7,8100.192795933759,22276
LTU,Lithuania,Aug 2022,2022,8,12692.45957721619,34905
LTU,Lithuania,Sep 2022,2022,9,11574.664970702435,31831
LTU,Lithuania,Oct 2022,2022,10,6504.590085009117,17888
LTU,Lithuania,Nov 2022,2022,11,627.6231264940594,1726
LUX,Luxembourg,Feb 2020,2020,2,1.544160679183633,1
LUX,Luxembourg,Mar 2020,2020,3,3361.637798582769,2177
LUX,Luxembourg,Apr 2020,2020,4,2479.922050768915,1606
LUX,Luxembourg,May 2020,2020,5,361.33359892897016,234
LUX,Luxembourg,Jun 2020,2020,6,433.9091508506009,281
LUX,Luxembourg,Jul 2020,2020,7,3699.808987323985,2396
LUX,Luxembourg,Aug 2020,2020,8,1973.4373479966832,1278
LUX,Luxembourg,Sep 2020,2020,9,2909.1987195819647,1884
LUX,Luxembourg,Oct 2020,2020,10,13318.385857958836,8625
LUX,Luxembourg,Nov 2020,2020,11,27090.75495559766,17544
LUX,Luxembourg,Dec 2020,2020,12,18123.813891578302,11737
LUX,Luxembourg,Jan 2021,2021,1,6134.950378396575,3973
LUX,Luxembourg,Feb 2021,2021,2,7291.526727105115,4722
LUX,Luxembourg,Mar 2021,2021,3,10086.457556427491,6532
LUX,Luxembourg,Apr 2021,2021,4,8590.165858298551,5563
LUX,Luxembourg,May 2021,2021,5,4210.926172133768,2727
LUX,Luxembourg,Jun 2021,2021,6,1320.2573807020065,855
LUX,Luxembourg,Jul 2021,2021,7,4760.6473739231415,3083
LUX,Luxembourg,Aug 2021,2021,8,2918.4636836570667,1890
LUX,Luxembourg,Sep 2021,2021,9,3797.091110112554,2459
LUX,Luxembourg,Oct 2021,2021,10,5348.972592692105,3464
LUX,Luxembourg,Nov 2021,2021,11,11578.116772518882,7498
LUX,Luxembourg,Dec 2021,2021,12,22521.58350589329,14585
LUX,Luxembourg,Jan 2022,2022,1,83722.84786465741,54219
LUX,Luxembourg,Feb 2022,2022,2,38900.495829994084,25192
LUX,Luxembourg,Mar 2022,2022,3,50423.02281806236,32654
LUX,Luxembourg,Apr 2022,2022,4,34010.13895901952,22025
LUX,Luxembourg,May 2022,2022,5,15563.595485491838,10079
LUX,Luxembourg,Jun 2022,2022,6,23860.3708147455,15452
LUX,Luxembourg,Jul 2022,2022,7,29130.591212799238,18865
LUX,Luxembourg,Aug 2022,2022,8,7064.535107265122,4575
LUX,Luxembourg,Sep 2022,2022,9,7614.256309054495,4931
LUX,Luxembourg,Oct 2022,2022,10,16156.553186298352,10463
LUX,Luxembourg,Nov 2022,2022,11,1241.505186063641,804
MLT,Malta,Mar 2020,2020,3,316.89896548426475,169
MLT,Malta,Apr 2020,2020,4,555.0419750493631,296
MLT,Malta,May 2020,2020,5,286.89669656267756,153
MLT,Malta,Jun 2020,2020,6,97.50737399515839,52
MLT,Malta,Jul 2020,2020,7,288.7718383702767,154
MLT,Malta,Aug 2020,2020,8,2064.531130166719,1101
MLT,Malta,Sep 2020,2020,9,2203.2916239290594,1175
MLT,Malta,Oct 2020,2020,10,5595.423153876012,2984
MLT,Malta,Nov 2020,2020,11,7183.668264912534,3831
MLT,Malta,Dec 2020,2020,12,5439.786383845278,2901
MLT,Malta,Jan 2021,2021,1,9617.602331176297,5129
MLT,Malta,Feb 2021,2021,2,8586.274336996736,4579
MLT,Malta,Mar 2021,2021,3,12284.053981582356,6551
MLT,Malta,Apr 2021,2021,4,2360.8035357673925,1259
MLT,Malta,May 2021,2021,5,455.6594592466055,243
MLT,Malta,Jun 2021,2021,6,165.01247906872956,88
MLT,Malta,Jul 2021,2021,7,6885.520717504261,3672
MLT,Malta,Aug 2021,2021,8,3517.7660310560987,1876
MLT,Malta,Sep 2021,2021,9,1833.8886878320172,978
MLT,Malta,Oct 2021,2021,10,945.0714710299966,504
MLT,Malta,Nov 2021,2021,11,3341.5027011417737,1782
MLT,Malta,Dec 2021,2021,12,24448.098887478365,13038
MLT,Malta,Jan 2022,2022,1,28584.6617150422,15244
MLT,Malta,Feb 2022,2022,2,6671.754551437953,3558
MLT,Malta,Mar 2022,2022,3,15496.171897999788,8264
MLT,Malta,Apr 2022,2022,4,22880.480336325436,12202
MLT,Malta,May 2022,2022,5,5627.300564605199,3001
MLT,Malta,Jun 2022,2022,6,15732.439765757284,8390
MLT,Malta,Jul 2022,2022,7,18181.37496648184,9696
MLT,Malta,Aug 2022,2022,8,2291.423288886222,1222
MLT,Malta,Sep 2022,2022,9,1203.8410404786862,642
MLT,Malta,Oct 2022,2022,10,1231.9681675926743,657
MLT,Malta,Nov 2022,2022,11,225.01701691190397,120
MDA,Moldova,Mar 2020,2020,3,107.852354099138,353
MDA,Moldova,Apr 2020,2020,4,1082.8009714655668,3544
MDA,Moldova,May 2020,2020,5,1330.2808774720875,4354
MDA,Moldova,Jun 2020,2020,6,2554.84811608213,8362
MDA,Moldova,Jul 2020,2020,7,2480.9096750283306,8120
MDA,Moldova,Aug 2020,2020,8,3723.503227779589,12187
MDA,Moldova,Sep 2020,2020,9,4925.76672177423,16122
MDA,Moldova,Oct 2020,2020,10,7026.596146096249,22998
MDA,Moldova,Nov 2020,2020,11,9570.445155244757,31324
MDA,Moldova,Dec 2020,2020,12,11443.348641442253,37454
MDA,Moldova,Jan 2021,2021,1,4578.683791868788,14986
MDA,Moldova,Feb 2021,2021,2,7836.558159458331,25649
MDA,Moldova,Mar 2021,2021,3,13684.11114841981,44788
MDA,Moldova,Apr 2021,2021,4,6292.71128902506,20596
MDA,Moldova,May 2021,2021,5,1328.7532237313064,4349
MDA,Moldova,Jun 2021,2021,6,472.961598145795,1548
MDA,Moldova,Jul 2021,2021,7,838.3763729406081,2744
MDA,Moldova,Aug 2021,2021,8,2458.911461161084,8048
MDA,Moldova,Sep 2021,2021,9,8208.389079964423,26866
MDA,Moldova,Oct 2021,2021,10,13252.701732023259,43376
MDA,Moldova,Nov 2021,2021,11,7945.632636550094,26006
MDA,Moldova,Dec 2021,2021,12,3782.7761929218914,12381
MDA,Moldova,Jan 2022,2022,1,19719.871078245505,64543
MDA,Moldova,Feb 2022,2022,2,18668.539773840028,61102
MDA,Moldova,Mar 2022,2022,3,3556.9889700344606,11642
MDA,Moldova,Apr 2022,2022,4,1082.8009714655668,3544
MDA,Moldova,May 2022,2022,5,552.0940619182504,1807
MDA,Moldova,Jun 2022,2022,6,466.85098318267103,1528
MDA,Moldova,Jul 2022,2022,7,3625.427857621449,11866
MDA,Moldova,Aug 2022,2022,8,13096.575519715441,42865
MDA,Moldova,Sep 2022,2022,9,4395.059812226913,14385
MDA,Moldova,Oct 2022,2022,10,1163.7666197269593,3809
MDA,Moldova,Nov 2022,2022,11,174.15252644903302,570
MNE,Montenegro,Mar 2020,2020,3,173.820967592755,109
MNE,Montenegro,Apr 2020,2020,4,339.6684963051085,213
MNE,Montenegro,May 2020,2020,5,3.1893755521606426,2
MNE,Montenegro,Jun 2020,2020,6,357.210061841992,224
MNE,Montenegro,Jul 2020,2020,7,4026.5866346028106,2525
MNE,Montenegro,Aug 2020,2020,8,2809.839861453526,1762
MNE,Montenegro,Sep 2020,2020,9,9467.661326588868,5937
MNE,Montenegro,Oct 2020,2020,10,12070.191777151951,7569
MNE,Montenegro,Nov 2020,2020,11,26988.495922383354,16924
MNE,Montenegro,Dec 2020,2020,12,20702.236709074732,12982
MNE,Montenegro,Jan 2021,2021,1,21387.952452789268,13412
MNE,Montenegro,Feb 2021,2021,2,22604.699225938555,14175
MNE,Montenegro,Mar 2021,2021,3,24532.676747219663,15384
MNE,Montenegro,Apr 2021,2021,4,9840.818266191662,6171
MNE,Montenegro,May 2021,2021,5,3562.5324917634375,2234
MNE,Montenegro,Jun 2021,2021,6,1003.0586111545219,629
MNE,Montenegro,Jul 2021,2021,7,2671.1020249345383,1675
MNE,Montenegro,Aug 2021,2021,8,21461.30809048896,13458
MNE,Montenegro,Sep 2021,2021,9,25696.798823758298,16114
MNE,Montenegro,Oct 2021,2021,10,20435.923850469317,12815
MNE,Montenegro,Nov 2021,2021,11,20829.811731161157,13062
MNE,Montenegro,Dec 2021,2021,12,20185.557869624707,12658
MNE,Montenegro,Jan 2022,2022,1,79321.36467001126,49741
MNE,Montenegro,Feb 2022,2022,2,16635.78288006991,10432
MNE,Montenegro,Mar 2022,2022,3,4616.62111175253,2895
MNE,Montenegro,Apr 2022,2022,4,3390.306211946763,2126
MNE,Montenegro,May 2022,2022,5,3181.402113280241,1995
MNE,Montenegro,Jun 2022,2022,6,4782.468640464883,2999
MNE,Montenegro,Jul 2022,2022,7,30501.593093088304,19127
MNE,Montenegro,Aug 2022,2022,8,25816.40040696432,16189
MNE,Montenegro,Sep 2022,2022,9,7405.730032117011,4644
MNE,Montenegro,Oct 2022,2022,10,4117.48383783939,2582
MNE,Montenegro,Nov 2022,2022,11,518.2735272261044,325
NLD,Netherlands,Feb 2020,2020,2,0.569345742033999,10
NLD,Netherlands,Mar 2020,2020,3,774.8795549082727,13610
NLD,Netherlands,Apr 2020,2020,4,1494.304834542434,26246
NLD,Netherlands,May 2020,2020,5,384.64998331816975,6756
NLD,Netherlands,Jun 2020,2020,6,215.78203623088564,3790
NLD,Netherlands,Jul 2020,2020,7,253.24498605672278,4448
NLD,Netherlands,Aug 2020,2020,8,953.3694450359314,16745
NLD,Netherlands,Sep 2020,2020,9,3026.5850300785355,53159
NLD,Netherlands,Oct 2020,2020,10,13432.175549788715,235923
NLD,Netherlands,Nov 2020,2020,11,9559.428877899252,167902
NLD,Netherlands,Dec 2020,2020,12,15829.57660034548,278031
NLD,Netherlands,Jan 2021,2021,1,10071.498438284629,176896
NLD,Netherlands,Feb 2021,2021,2,6319.339194557965,110993
NLD,Netherlands,Mar 2021,2021,3,10708.311650749658,188081
NLD,Netherlands,Apr 2021,2021,4,12625.07102588132,221747
NLD,Netherlands,May 2021,2021,5,8532.0444863989,149857
NLD,Netherlands,Jun 2021,2021,6,1949.9522318922434,34249
NLD,Netherlands,Jul 2021,2021,7,10370.177214555666,182142
NLD,Netherlands,Aug 2021,2021,8,4384.873166849046,77016
NLD,Netherlands,Sep 2021,2021,9,3498.3449119279076,61445
NLD,Netherlands,Oct 2021,2021,10,7697.212824854447,135194
NLD,Netherlands,Nov 2021,2021,11,29722.068182568684,522039
NLD,Netherlands,Dec 2021,2021,12,27740.403392845146,487233
NLD,Netherlands,Jan 2022,2022,1,79371.06653260473,1394075
NLD,Netherlands,Feb 2022,2022,2,103825.88951732007,1823600
NLD,Netherlands,Mar 2022,2022,3,85277.40232589122,1497814
NLD,Netherlands,Apr 2022,2022,4,10804.075604559777,189763
NLD,Netherlands,May 2022,2022,5,2132.6552805109536,37458
NLD,Netherlands,Jun 2022,2022,6,5604.639484582686,98440
NLD,Netherlands,Jul 2022,2022,7,8385.381023250942,147281
NLD,Netherlands,Aug 2022,2022,8,3136.070216271674,55082
NLD,Netherlands,Sep 2022,2022,9,2537.9725142649577,44577
NLD,Netherlands,Oct 2022,2022,10,4612.896136533664,81021
NLD,Netherlands,Nov 2022,2022,11,564.0508266330828,9907
MKD,North Macedonia,Feb 2020,2020,2,0.47764479085367545,1
MKD,North Macedonia,Mar 2020,2020,3,156.66749140000556,328
MKD,North Macedonia,Apr 2020,2020,4,542.6044824097752,1136
MKD,North Macedonia,May 2020,2020,5,363.48768583964704,761
MKD,North Macedonia,Jun 2020,2020,6,1962.1648008268985,4108
MKD,North Macedonia,Jul 2020,2020,7,2111.189975573245,4420
MKD,North Macedonia,Aug 2020,2020,8,1713.311864792134,3587
MKD,North Macedonia,Sep 2020,2020,9,1736.7164595439638,3636
MKD,North Macedonia,Oct 2020,2020,10,6493.580931655718,13595
MKD,North Macedonia,Nov 2020,2020,11,14475.503031611488,30306
MKD,North Macedonia,Dec 2020,2020,12,10245.958408602191,21451
MKD,North Macedonia,Jan 2021,2021,1,4472.665821553817,9364
MKD,North Macedonia,Feb 2021,2021,2,4821.346518877001,10094
MKD,North Macedonia,Mar 2021,2021,3,13008.65587889985,27235
MKD,North Macedonia,Apr 2021,2021,4,10672.972851625376,22345
